"30","103","59.192191121412016","63.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","2","68","108","248","2392","200","10","236","166","240","36","30","12","6","46","36","56","44","74","220","66","92","64","202","166","110","198","96","318","390","700","214","94","120","160","472","82","60","294","66","222","100","426","272","220","260","456","392","352","16","74","12","70","40","38","30","4","8","4","8","0","0","4","0","2","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","AJobin-GirlIpanema.mid"
"35","86","60.413009515693794","62.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","484","4","0","40","0","390","0","311","0","0","0","204","0","0","14","204","0","48","144","0","200","24","602","0","16","382","48","478","0","546","84","16","568","0","640","0","0","60","0","826","0","330","40","28","132","0","102","0","0","36","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","ASK4IT2.MID"
"32","82","55.86744611917172","59.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","448","0","90","0","242","0","0","213","2","486","0","17","90","108","81","0","31","1","94","573","129","227","0","427","112","3","661","70","478","158","245","797","0","249","0","302","344","8","113","0","26","3","29","45","0","0","0","0","0","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","AT_THE_CLUB.mid"
"28","84","49.744970798183","46.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","32","0","144","0","76","140","0","1272","0","970","0","12","0","0","0","0","0","1076","0","0","0","0","0","32","32","0","144","0","144","140","32","184","0","292","0","76","140","0","152","0","148","2","20","172","0","214","0","62","320","0","72","0","8","20","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AWALK.MID"
"27","84","55.789243027888446","58.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","9","0","16","26","0","9","0","235","0","0","27","143","24","9","61","275","0","40","0","58","23","0","81","0","37","0","111","33","33","126","5","212","0","23","169","0","101","7","98","7","5","55","3","153","0","7","53","1","59","9","73","1","6","16","0","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","A_Cold_Day_In_Hell.mid"
"26","76","43.70867794099494","43.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","271","0","435","2","8","355","0","32","0","67","1212","0","374","1","772","10","408","226","0","448","64","616","121","96","463","423","520","2","52","292","0","247","1","169","24","0","125","0","172","2","2","26","0","13","0","23","14","0","7","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","Aenima.mid"
"34","111","59.102465884606175","62.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","387","0","221","43","6","53","531","10","57","0","123","7","0","68","16","204","0","5","0","50","124","18","26","11","35","30","99","79","35","220","0","3","198","0","310","9","40","183","80","133","21","199","15","123","78","19","144","14","33","6","8","8","0","30","2","9","20","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AlbertKing-BornUnderBadSign.mid"
"31","84","51.255798286979115","52.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","25","20","86","828","9","833","29","840","145","800","167","15","534","75","101","171","84","135","28","383","84","1818","145","42","298","69","89","144","142","79","57","138","85","2","119","26","1232","22","36","34","58","39","4","44","132","4","46","17","37","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AliceCooper_Elected.mid"
"29","65","46.2779394644936","46.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","340","0","496","0","0","0","0","1020","0","0","0","232","223","380","389","0","16","391","4","667","12","356","0","8","339","0","789","0","33","0","79","705","0","109","0","180","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","All_The_Small_Things.mid"
"28","83","53.91962300116489","54.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","136","0","72","0","70","156","0","16","302","5","2","0","490","0","270","0","7","298","586","444","0","46","10","107","888","0","1177","0","451","501","0","613","0","564","38","52","1193","0","243","2","141","49","0","191","0","111","1","4","96","0","42","0","39","21","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AllmanBrothers-BlueSky.mid"
"31","87","56.48651348651349","59.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","116","0","20","657","1","46","9","565","9","1","190","1","156","8","92","23","6","33","1097","15","84","11","46","4","142","2","958","157","0","100","35","156","16","82","436","35","413","26","250","251","0","140","13","388","4","21","110","0","2","0","50","24","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AllmanBrothers-InMemoryOfElizabethReedUnplugged.mid"
"28","102","50.735781459919394","46.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","28","137","21","86","1","65","574","78","689","0","26","45","948","376","2","135","228","8","8","75","817","0","110","2","0","2","0","365","0","267","64","5","191","0","26","11","124","67","5","174","6","43","77","6","279","1","17","36","109","58","16","125","0","11","3","2","52","1","6","6","16","14","3","21","0","1","0","2","8","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AllmanBrothers-StatesBoroughBlues.mid"
"24","93","54.66013871889025","51.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","9","38","3","25","0","8","12","12","332","0","10","483","11","299","3","72","8","21","105","19","325","0","20","47","60","54","802","47","2","9","12","4","104","0","18","112","9","139","1","101","3","31","113","9","211","0","57","132","25","170","5","241","3","177","137","21","64","1","18","14","5","30","4","23","1","17","25","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","AllmanBrothers-WhippingPost.mid"
"46","77","64.69689737470168","65.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","0","4","0","0","12","0","96","0","44","0","36","232","0","56","0","136","20","0","252","0","48","0","84","184","0","92","0","188","20","8","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","Amor_vittorioso.mid"
"31","91","56.70242587601078","57.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","16","24","16","690","518","32","98","48","1452","210","454","426","184","0","126","0","0","40","0","0","0","172","666","270","40","156","38","36","382","58","382","238","188","256","130","858","162","86","34","326","322","18","222","126","72","336","0","100","38","42","12","16","52","768","46","4","48","18","6","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","Astor-tango.mid"
"25","90","56.781103286384976","61.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","14","30","0","13","25","5","30","9","23","169","1","100","8","12","14","27","548","0","1","6","13","2","7","21","4","23","2","26","51","1","64","29","98","46","42","275","10","310","16","154","298","0","225","32","237","134","5","83","2","20","4","19","21","0","25","8","18","10","0","10","2","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","At_Last.mid"
"33","86","62.70030460843078","65.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","60","2","8","1296","154","48","124","70","4","116","10","272","56","34","12","150","246","30","242","374","22","240","10","748","588","74","104","316","2308","924","996","652","74","2432","1160","3492","182","12","76","92","272","1284","142","282","12","192","4","222","34","8","24","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","BAILSAL.mid"
"25","93","52.727628361858194","54.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","126","0","158","0","134","2","6","146","0","156","290","0","66","0","316","12","1154","0","0","0","0","0","0","90","24","1072","110","4","670","20","200","562","16","298","10","510","262","8","504","0","230","0","168","314","0","170","0","70","34","4","80","0","22","2","18","30","2","28","0","30","12","4","12","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BEN_E_KING_DON_T_PLAY_THAT_SONG__YOU_LIED_.mid"
"21","100","53.37208543942606","51.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","7","3","0","19","0","80","0","418","166","6","269","202","10","136","891","179","0","165","31","93","224","50","4","447","22","52","125","57","0","73","0","48","176","0","257","448","107","5","0","85","0","47","448","35","170","0","38","0","128","38","0","112","0","63","0","7","82","0","4","0","54","0","0","20","0","16","0","0","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BEN_E_KING_STAND_BY_ME.mid"
"26","74","51.23846431146359","50.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","10","0","0","0","8","310","0","1182","0","90","590","36","180","76","1278","22","0","1262","74","2","96","6","324","42","862","0","240","154","16","428","28","226","40","626","210","30","830","0","302","164","134","726","30","156","40","12","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BIG_BOSS.mid"
"28","79","43.48239110287303","40.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","878","38","24","270","8","440","142","1978","46","4","176","96","2626","102","776","272","750","448","60","136","166","228","402","162","476","94","74","186","136","244","66","186","62","4","298","68","182","24","26","200","8","108","4","70","76","2","18","24","42","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","BLACK.MID"
"27","90","53.20345457565188","51.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","42","18","92","34","70","14","66","160","1090","160","754","172","100","2","746","138","106","200","240","408","62","406","0","1092","104","2","340","638","202","418","198","222","92","146","0","508","50","460","88","196","284","6","164","100","112","204","2","156","14","82","88","20","332","16","92","68","112","76","0","52","32","56","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","BLKHOLE.MID"
"36","74","51.67898627243928","50.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","53","1","18","2","122","87","0","6","8","6","80","3","37","0","39","36","0","26","0","37","40","26","44","6","38","21","25","48","8","53","1","8","0","0","13","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BLUES.mid"
"34","94","54.09344552701506","42.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","204","0","6","58","65","139","82","525","5","44","17","177","1","3","19","0","16","0","26","0","26","2","0","22","0","4","28","1","63","4","0","30","4","25","2","7","0","3","8","64","10","3","75","6","49","18","1","72","0","11","25","66","20","4","66","6","11","4","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BOOKER_T___THE_MGs_HIP_HUGGER.mid"
"28","88","50.488693801542965","50.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","118","0","118","0","6","0","4","996","0","10","0","446","72","694","312","0","194","0","40","518","0","388","0","190","156","6","734","0","282","0","108","758","0","254","0","462","82","8","166","0","102","0","56","54","0","52","0","24","6","8","46","0","12","0","4","16","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BOOKER_T___THE_MGs_TIME_IS_TIGHT.mid"
"28","95","60.984059097978225","59.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","2","34","10","32","14","202","64","38","92","14","478","50","30","116","362","40","18","22","34","4","26","6","16","12","2","34","6","18","18","980","6","18","28","12","60","82","38","90","40","106","110","86","98","48","116","36","106","76","46","248","24","96","128","58","136","76","142","32","76","52","14","34","8","14","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BORGAN_Lues.mid"
"36","84","63.85596594809831","66.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162","0","15","0","1","79","1","99","4","7","6","0","267","4","113","66","124","78","7","120","259","114","161","25","328","62","581","440","336","160","71","181","570","130","1605","30","186","56","285","99","190","148","11","89","3","4","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","BRUJERIA.mid"
"30","83","56.586060708835","59.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","64","102","0","86","330","144","160","252","15","0","342","0","12","18","336","19","2","43","2","7","32","0","426","0","242","154","0","227","0","359","0","208","350","0","99","0","177","1041","0","107","0","106","0","20","121","0","109","0","104","42","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Be_With_You_enrique_iglesias.mid"
"28","66","46.668603916614025","47.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","264","0","256","0","0","160","0","876","199","0","0","0","424","0","810","0","0","160","206","1128","0","311","0","80","412","0","1244","0","0","160","0","950","0","55","0","70","110","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","Beat_On_The_Brat.mid"
"24","87","37.17618375465161","36.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","1321","0","0","165","0","0","496","1169","0","214","616","4","1010","320","465","118","0","4","320","656","195","4","98","21","12","320","24","84","4","5","4","22","0","4","4","4","6","0","0","0","0","0","0","0","0","0","0","30","8","0","4","5","0","7","1","30","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","Beautiful_People.mid"
"24","74","43.06993759414676","45.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","564","72","128","68","0","188","80","24","0","0","1540","0","660","72","570","68","0","312","88","608","1030","128","220","114","1068","152","170","380","0","212","80","194","0","0","0","0","192","0","0","0","0","0","0","96","0","0","0","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","Becoming.mid"
"28","94","58.08465791292329","59.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","14","12","22","13","52","28","29","30","59","284","30","90","30","65","77","29","129","264","76","130","122","250","31","165","101","278","363","95","360","138","110","77","228","344","86","272","119","202","198","29","131","76","52","109","35","129","12","36","14","11","11","8","80","8","11","5","5","7","2","3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","Berlioz16.mid"
"24","91","52.203059188649966","51.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","1","3","61","36","1","65","6","68","258","7","348","0","21","16","26","10","3","3","435","0","55","0","460","1","2","339","14","309","149","54","2","14","22","31","728","0","7","113","2","109","38","46","2","15","29","3","226","0","1","89","2","68","31","10","1","3","8","2","77","0","7","9","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BigMess.mid"
"33","64","49.93140688849971","52.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","32","378","0","552","0","260","0","0","0","0","666","0","28","0","0","288","0","874","0","28","0","0","1066","0","900","0","132","378","0","520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","Blitzkrieg_Bop.mid"
"24","95","56.893791969302455","59.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","56","0","0","13","0","14","5","46","328","42","237","5","259","9","743","66","29","62","62","228","196","28","148","63","242","15","154","192","9","214","41","470","187","113","466","86","402","91","134","261","0","175","60","278","80","2","171","9","310","43","35","102","0","71","34","65","21","9","36","4","30","6","8","12","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","Blowin' Smoke.mid"
"32","92","52.88834494445491","47.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","98","48","188","308","2","365","234","222","0","579","3","564","0","9","20","0","42","4","104","8","0","912","0","12","3","0","22","0","11","1","16","6","0","24","0","22","3","40","354","0","113","72","153","275","0","123","0","210","94","2","21","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BluesBrothers-EverybodyNeedsSomebody.mid"
"28","100","57.65708061002179","56.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","6","7","5","6","19","5","44","193","18","26","2","211","5","220","23","7","52","7","41","4","23","16","132","19","1","5","15","23","37","8","76","3","21","49","14","33","0","6","20","55","23","2","107","4","51","100","31","70","0","33","72","65","25","23","59","2","11","31","20","55","1","9","6","1","7","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","BobbyBlueBland_ATouchOfBlues.mid"
"28","98","55.62634941617096","57.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","21","0","0","2","47","65","13","263","1","13","14","263","116","22","7","8","7","26","2","121","3","58","439","78","409","0","31","201","249","309","22","377","0","167","148","17","323","0","29","83","83","88","9","151","4","41","27","7","78","0","5","14","8","4","0","11","0","3","5","0","16","0","0","6","6","3","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","Boom_Boom_Boom.mid"
